# Version 1.00
#
freq[Hz];db:Trc1_S21;ang:Trc1_S21;
3.615590000000000E+009;-4.921273216287563E+001;-1.796345870144878E+002;
3.615595000000000E+009;-4.927969411581635E+001;1.795178711938777E+002;
3.615600000000000E+009;-4.915112711490873E+001;1.795829094735062E+002;
3.615605000000000E+009;-4.919440705648054E+001;1.794922676190101E+002;
3.615610000000000E+009;-4.933151767854598E+001;1.798483465555450E+002;
3.615615000000000E+009;-4.918620589096098E+001;1.793305931873062E+002;
3.615620000000000E+009;-4.919572691482726E+001;1.788652890108601E+002;
3.615625000000000E+009;-4.923330148787684E+001;1.795641526700337E+002;
3.615630000000000E+009;-4.925521748338623E+001;1.789697611817287E+002;
3.615635000000000E+009;-4.928366668977225E+001;1.792466214521166E+002;
3.615640000000000E+009;-4.923364643573125E+001;1.787618276403689E+002;
3.615645000000000E+009;-4.928594990032529E+001;1.790706410005384E+002;
3.615650000000000E+009;-4.913339846073620E+001;1.794258559285014E+002;
3.615655000000000E+009;-4.924460459117511E+001;1.780895322740209E+002;
3.615660000000000E+009;-4.926975472480117E+001;1.788298694033148E+002;
3.615665000000000E+009;-4.919762315939345E+001;1.784171473676531E+002;
3.615670000000000E+009;-4.926834032070762E+001;1.785065102584617E+002;
3.615675000000000E+009;-4.926114411287493E+001;1.787459321501850E+002;
3.615680000000000E+009;-4.920009767877755E+001;1.787134538977126E+002;
3.615685000000000E+009;-4.924481945429216E+001;1.793894023357790E+002;
3.615690000000000E+009;-4.927477636635242E+001;1.789239522718615E+002;
3.615695000000000E+009;-4.925656255774833E+001;1.783484200138734E+002;
3.615700000000000E+009;-4.918765818872038E+001;1.779200572937644E+002;
3.615705000000000E+009;-4.926744855233508E+001;1.787289030046230E+002;
3.615710000000000E+009;-4.931595575317572E+001;1.780244368643828E+002;
3.615715000000000E+009;-4.931728704182093E+001;1.786782942581110E+002;
3.615720000000000E+009;-4.926290531598801E+001;1.786046817509889E+002;
3.615725000000000E+009;-4.920392985080064E+001;1.786310095073744E+002;
3.615730000000000E+009;-4.929931738542506E+001;1.789502442438188E+002;
3.615735000000000E+009;-4.928452568791222E+001;1.781942697170431E+002;
3.615740000000000E+009;-4.921160283092890E+001;1.782963796532536E+002;
3.615745000000000E+009;-4.926500776558428E+001;1.781557871485160E+002;
3.615750000000000E+009;-4.922720499414481E+001;1.775765214068776E+002;
3.615755000000000E+009;-4.927198481504252E+001;1.782522976938740E+002;
3.615760000000000E+009;-4.920004557313499E+001;1.782280488985759E+002;
3.615765000000000E+009;-4.917594690501159E+001;1.784448106084657E+002;
3.615770000000000E+009;-4.935329992735629E+001;1.780044591824028E+002;
3.615775000000000E+009;-4.926909595360051E+001;1.778006028546624E+002;
3.615780000000000E+009;-4.912895744464754E+001;1.777697771127994E+002;
3.615785000000000E+009;-4.922412015057319E+001;1.777710879213908E+002;
3.615790000000000E+009;-4.923630236478260E+001;1.780028641439104E+002;
3.615795000000000E+009;-4.926076197083407E+001;1.771243245425874E+002;
3.615800000000000E+009;-4.918247900494649E+001;1.780467238707944E+002;
3.615805000000000E+009;-4.922767888397448E+001;1.774299783266264E+002;
3.615810000000000E+009;-4.926104342452734E+001;1.775006438934831E+002;
3.615815000000000E+009;-4.925609382015787E+001;1.774778121359095E+002;
3.615820000000000E+009;-4.928142850377459E+001;1.777957415832233E+002;
3.615825000000000E+009;-4.927395626802749E+001;1.770721809002066E+002;
3.615830000000000E+009;-4.931554387914052E+001;1.769916071892318E+002;
3.615835000000000E+009;-4.927160249544529E+001;1.771930498191378E+002;
3.615840000000000E+009;-4.927679794666254E+001;1.765124748931626E+002;
3.615845000000000E+009;-4.917393055501353E+001;1.768224636910622E+002;
3.615850000000000E+009;-4.931462356678552E+001;1.771517951248382E+002;
3.615855000000000E+009;-4.920376199317228E+001;1.769900421663110E+002;
3.615860000000000E+009;-4.924104212583242E+001;1.765393786033889E+002;
3.615865000000000E+009;-4.913444159935730E+001;1.770208118602450E+002;
3.615870000000000E+009;-4.914983285957413E+001;1.770255081698743E+002;
3.615875000000000E+009;-4.929543191357049E+001;1.763967071922452E+002;
3.615880000000000E+009;-4.927137699507945E+001;1.768332620071958E+002;
3.615885000000000E+009;-4.919483948000063E+001;1.769517181269665E+002;
3.615890000000000E+009;-4.925601230702098E+001;1.767852771881352E+002;
3.615895000000000E+009;-4.930542758721560E+001;1.762768314611992E+002;
3.615900000000000E+009;-4.922889625603041E+001;1.764864604813901E+002;
3.615905000000000E+009;-4.927373959403095E+001;1.762299793706228E+002;
3.615910000000000E+009;-4.932091706988740E+001;1.769007240039823E+002;
3.615915000000000E+009;-4.927298402387645E+001;1.762539648727759E+002;
3.615920000000000E+009;-4.931633316033753E+001;1.766139500082917E+002;
3.615925000000000E+009;-4.924223756447158E+001;1.764717492810337E+002;
3.615930000000000E+009;-4.923815935373752E+001;1.767420016121516E+002;
3.615935000000000E+009;-4.916928277517528E+001;1.766438708982457E+002;
3.615940000000000E+009;-4.921159750501423E+001;1.763714155922152E+002;
3.615945000000000E+009;-4.923993208819914E+001;1.758385406985542E+002;
3.615950000000000E+009;-4.914018976883337E+001;1.758225883236122E+002;
3.615955000000000E+009;-4.921970462596526E+001;1.758377175033291E+002;
3.615960000000000E+009;-4.923247701109635E+001;1.757159816541496E+002;
3.615965000000000E+009;-4.924442010110967E+001;1.758429553903637E+002;
3.615970000000000E+009;-4.922672389636738E+001;1.754966515606880E+002;
3.615975000000000E+009;-4.920563862506575E+001;1.761717058587704E+002;
3.615980000000000E+009;-4.924824766298227E+001;1.753847987182809E+002;
3.615985000000000E+009;-4.917034466032800E+001;1.756906413205987E+002;
3.615990000000000E+009;-4.923382956232348E+001;1.760156012633997E+002;
3.615995000000000E+009;-4.924493745669700E+001;1.749842036505453E+002;
3.616000000000000E+009;-4.913294655344736E+001;1.758952425051834E+002;
3.616005000000000E+009;-4.920245217938448E+001;1.754878854107152E+002;
3.616010000000000E+009;-4.922823510016158E+001;1.752954006590181E+002;
3.616015000000000E+009;-4.932189891884122E+001;1.757470119118111E+002;
3.616020000000000E+009;-4.920693298864637E+001;1.753435030787757E+002;
3.616025000000000E+009;-4.921417112600226E+001;1.748189660704337E+002;
3.616030000000000E+009;-4.922960758361793E+001;1.747546317295014E+002;
3.616035000000000E+009;-4.919529262563184E+001;1.753836863082226E+002;
3.616040000000000E+009;-4.922252715134050E+001;1.749454363498207E+002;
3.616045000000000E+009;-4.925440585143551E+001;1.748494713218706E+002;
3.616050000000000E+009;-4.921979207241095E+001;1.753764551848934E+002;
3.616055000000000E+009;-4.927105962197709E+001;1.746906741487780E+002;
3.616060000000000E+009;-4.928561044818231E+001;1.747439229006613E+002;
3.616065000000000E+009;-4.922653468425409E+001;1.740600426760655E+002;
3.616070000000000E+009;-4.915672470025247E+001;1.752902102036631E+002;
3.616075000000000E+009;-4.930015917208831E+001;1.749085148890343E+002;
3.616080000000000E+009;-4.923563452312369E+001;1.754723393321048E+002;
3.616085000000000E+009;-4.924716652534306E+001;1.744791168029995E+002;
3.616090000000000E+009;-4.932590129755419E+001;1.745682233190178E+002;
3.616095000000000E+009;-4.924780777427575E+001;1.743601086906377E+002;
3.616100000000000E+009;-4.937265584715813E+001;1.743115812683576E+002;
3.616105000000000E+009;-4.918548511507649E+001;1.748701606149219E+002;
3.616110000000000E+009;-4.923451784720032E+001;1.740542798117188E+002;
3.616115000000000E+009;-4.916366087319523E+001;1.742051009713081E+002;
3.616120000000000E+009;-4.918552717250056E+001;1.741077852801700E+002;
3.616125000000000E+009;-4.922989039738766E+001;1.749655889173939E+002;
3.616130000000000E+009;-4.921798828407467E+001;1.738557946274621E+002;
3.616135000000000E+009;-4.923381476408618E+001;1.736218469641247E+002;
3.616140000000000E+009;-4.929461615725992E+001;1.743788434654817E+002;
3.616145000000000E+009;-4.920488429012913E+001;1.740639332902881E+002;
3.616150000000000E+009;-4.923511191577197E+001;1.742496991863690E+002;
3.616155000000000E+009;-4.921773623974652E+001;1.739530175413992E+002;
3.616160000000000E+009;-4.919341780182420E+001;1.742848867980115E+002;
3.616165000000000E+009;-4.918894954609635E+001;1.743632196607651E+002;
3.616170000000000E+009;-4.923988953723443E+001;1.734240033710677E+002;
3.616175000000000E+009;-4.926664026351520E+001;1.739475853652962E+002;
3.616180000000000E+009;-4.924183361931042E+001;1.737989952912059E+002;
3.616185000000000E+009;-4.917840942525092E+001;1.736274675800404E+002;
3.616190000000000E+009;-4.916650473731744E+001;1.735052335117485E+002;
3.616195000000000E+009;-4.920126955479726E+001;1.734439802821987E+002;
3.616200000000000E+009;-4.920141977039545E+001;1.736529953075705E+002;
3.616205000000000E+009;-4.920659153422847E+001;1.733125869867187E+002;
3.616210000000000E+009;-4.913915208620526E+001;1.737483316823768E+002;
3.616215000000000E+009;-4.918945055400288E+001;1.731210145500376E+002;
3.616220000000000E+009;-4.915214775896438E+001;1.730994047355836E+002;
3.616225000000000E+009;-4.913844954141879E+001;1.732593981164474E+002;
3.616230000000000E+009;-4.915771439385896E+001;1.732948938439938E+002;
3.616235000000000E+009;-4.929697617479022E+001;1.730984221880671E+002;
3.616240000000000E+009;-4.919536460654535E+001;1.733074583083177E+002;
3.616245000000000E+009;-4.922320605919091E+001;1.730878910701552E+002;
3.616250000000000E+009;-4.921687471087672E+001;1.732350752808917E+002;
3.616255000000000E+009;-4.910462032626238E+001;1.732362472272325E+002;
3.616260000000000E+009;-4.928025769098997E+001;1.735090861583932E+002;
3.616265000000000E+009;-4.923456623659902E+001;1.732347955478905E+002;
3.616270000000000E+009;-4.921993618135035E+001;1.725472075684207E+002;
3.616275000000000E+009;-4.925126898349177E+001;1.732857438762117E+002;
3.616280000000000E+009;-4.923486231308892E+001;1.728571059988667E+002;
3.616285000000000E+009;-4.916677219348721E+001;1.722630511379799E+002;
3.616290000000000E+009;-4.913722359939763E+001;1.725420280197409E+002;
3.616295000000000E+009;-4.913357618787494E+001;1.725659487545359E+002;
3.616300000000000E+009;-4.923500509797060E+001;1.724275839911475E+002;
3.616305000000000E+009;-4.922915074565037E+001;1.724017698567162E+002;
3.616310000000000E+009;-4.922657671780098E+001;1.722898782045623E+002;
3.616315000000000E+009;-4.912608567363564E+001;1.726160318580957E+002;
3.616320000000000E+009;-4.917241498646837E+001;1.724577558149917E+002;
3.616325000000000E+009;-4.922199513933036E+001;1.722462057564001E+002;
3.616330000000000E+009;-4.909158390529384E+001;1.724062375260860E+002;
3.616335000000000E+009;-4.913561674899733E+001;1.718655313648677E+002;
3.616340000000000E+009;-4.918696049489878E+001;1.717966408653483E+002;
3.616345000000000E+009;-4.926501861851551E+001;1.717771725328344E+002;
3.616350000000000E+009;-4.923245257417366E+001;1.721516711506065E+002;
3.616355000000000E+009;-4.920442982732980E+001;1.714981751794421E+002;
3.616360000000000E+009;-4.923336385007651E+001;1.714764187075464E+002;
3.616365000000000E+009;-4.927268604851531E+001;1.720396798653165E+002;
3.616370000000000E+009;-4.923554800501478E+001;1.719826658967854E+002;
3.616375000000000E+009;-4.928053608071379E+001;1.723061157661919E+002;
3.616380000000000E+009;-4.928184839089610E+001;1.715449705023844E+002;
3.616385000000000E+009;-4.926070953489888E+001;1.714021517969557E+002;
3.616390000000000E+009;-4.921335145098283E+001;1.720629618446577E+002;
3.616395000000000E+009;-4.922694207466604E+001;1.711381184995695E+002;
3.616400000000000E+009;-4.917899365643968E+001;1.720013497929400E+002;
3.616405000000000E+009;-4.918033382489602E+001;1.716443834630438E+002;
3.616410000000000E+009;-4.917491279061767E+001;1.713121026620812E+002;
3.616415000000000E+009;-4.911585819434828E+001;1.708166655879292E+002;
3.616420000000000E+009;-4.916974692826339E+001;1.712352813968714E+002;
3.616425000000000E+009;-4.921780860005289E+001;1.714200760582712E+002;
3.616430000000000E+009;-4.912059418731328E+001;1.713527031185541E+002;
3.616435000000000E+009;-4.936662105793363E+001;1.714191377794692E+002;
3.616440000000000E+009;-4.914767113489481E+001;1.712151537523627E+002;
3.616445000000000E+009;-4.918765616883287E+001;1.706917068757800E+002;
3.616450000000000E+009;-4.922692931066079E+001;1.714767468155984E+002;
3.616455000000000E+009;-4.926653003689999E+001;1.710603023109932E+002;
3.616460000000000E+009;-4.916339722463732E+001;1.705329858169371E+002;
3.616465000000000E+009;-4.926829016560905E+001;1.704722422871892E+002;
3.616470000000000E+009;-4.926504591550852E+001;1.708798862019116E+002;
3.616475000000000E+009;-4.917640736834613E+001;1.703318504569714E+002;
3.616480000000000E+009;-4.922736217223126E+001;1.709619873063104E+002;
3.616485000000000E+009;-4.915780842917653E+001;1.708730646427743E+002;
3.616490000000000E+009;-4.925724569241582E+001;1.703927070928464E+002;
3.616495000000000E+009;-4.924701667930984E+001;1.702655448128471E+002;
3.616500000000000E+009;-4.922256862470118E+001;1.708527820894065E+002;
3.616505000000000E+009;-4.911838902466857E+001;1.702925332789177E+002;
3.616510000000000E+009;-4.917286738836114E+001;1.710783541285254E+002;
3.616515000000000E+009;-4.922152772366988E+001;1.708550416482526E+002;
3.616520000000000E+009;-4.919367807867060E+001;1.707246259493313E+002;
3.616525000000000E+009;-4.912240449118926E+001;1.700064824192411E+002;
3.616530000000000E+009;-4.908019810870680E+001;1.698287821865290E+002;
3.616535000000000E+009;-4.914441273145652E+001;1.701364136115803E+002;
3.616540000000000E+009;-4.917878450063589E+001;1.698193391303698E+002;
3.616545000000000E+009;-4.920540303005119E+001;1.701337045597891E+002;
3.616550000000000E+009;-4.927798809943336E+001;1.697187934615021E+002;
3.616555000000000E+009;-4.922649697045468E+001;1.701317665034424E+002;
3.616560000000000E+009;-4.928648171681795E+001;1.704130853402847E+002;
3.616565000000000E+009;-4.919185155684061E+001;1.698875632761043E+002;
3.616570000000000E+009;-4.919447436092568E+001;1.696839362543292E+002;
3.616575000000000E+009;-4.924978216607575E+001;1.696540793249745E+002;
3.616580000000000E+009;-4.917683274586744E+001;1.701149399221998E+002;
3.616585000000000E+009;-4.918129480286444E+001;1.704106003158200E+002;
3.616590000000000E+009;-4.913875278921969E+001;1.695247403385390E+002;
3.616595000000000E+009;-4.927421494909154E+001;1.689357012406823E+002;
3.616600000000000E+009;-4.923793255535358E+001;1.697032288160761E+002;
3.616605000000000E+009;-4.915787949110171E+001;1.696639073976236E+002;
3.616610000000000E+009;-4.918464434103585E+001;1.695730974541066E+002;
3.616615000000000E+009;-4.923238441055954E+001;1.693300637768404E+002;
3.616620000000000E+009;-4.922615741889923E+001;1.695406179092996E+002;
3.616625000000000E+009;-4.923598995539565E+001;1.698514001602410E+002;
3.616630000000000E+009;-4.915333680644834E+001;1.695444355084428E+002;
3.616635000000000E+009;-4.920630266438624E+001;1.693882231792057E+002;
3.616640000000000E+009;-4.921416769040823E+001;1.689010783623688E+002;
3.616645000000000E+009;-4.915729577874232E+001;1.692670508453093E+002;
3.616650000000000E+009;-4.914383268444497E+001;1.688245361463984E+002;
3.616655000000000E+009;-4.924009016535402E+001;1.693255094752090E+002;
3.616660000000000E+009;-4.903429868525524E+001;1.687109194390964E+002;
3.616665000000000E+009;-4.913637772482703E+001;1.683859156616575E+002;
3.616670000000000E+009;-4.925364094824307E+001;1.683473726716890E+002;
3.616675000000000E+009;-4.918026616781415E+001;1.692792935530307E+002;
3.616680000000000E+009;-4.916508201032285E+001;1.688444645538589E+002;
3.616685000000000E+009;-4.913901238621069E+001;1.690977713432369E+002;
3.616690000000000E+009;-4.922142501305323E+001;1.684944684665540E+002;
3.616695000000000E+009;-4.917383575462844E+001;1.687953101633193E+002;
3.616700000000000E+009;-4.917422572579415E+001;1.684226988941580E+002;
3.616705000000000E+009;-4.917777722146860E+001;1.686163906699126E+002;
3.616710000000000E+009;-4.913132293514160E+001;1.682362975759473E+002;
3.616715000000000E+009;-4.914476707985262E+001;1.681569540794949E+002;
3.616720000000000E+009;-4.919539094751330E+001;1.684567910898828E+002;
3.616725000000000E+009;-4.922699177719240E+001;1.683660988601441E+002;
3.616730000000000E+009;-4.916149584955476E+001;1.687089019500978E+002;
3.616735000000000E+009;-4.926336659493806E+001;1.678354921006093E+002;
3.616740000000000E+009;-4.923330840923499E+001;1.679859122452172E+002;
3.616745000000000E+009;-4.914952274952618E+001;1.682049196547272E+002;
3.616750000000000E+009;-4.916379903734702E+001;1.682103532372788E+002;
3.616755000000000E+009;-4.933327761697409E+001;1.683232687560927E+002;
3.616760000000000E+009;-4.913041489040385E+001;1.679883429073863E+002;
3.616765000000000E+009;-4.922252086456044E+001;1.684420250547562E+002;
3.616770000000000E+009;-4.915147712968857E+001;1.674227375355880E+002;
3.616775000000000E+009;-4.924052968291634E+001;1.678463222490715E+002;
3.616780000000000E+009;-4.922124614251382E+001;1.669796904781548E+002;
3.616785000000000E+009;-4.922445451772394E+001;1.681439795773463E+002;
3.616790000000000E+009;-4.921426295168316E+001;1.678120355328813E+002;
3.616795000000000E+009;-4.915491384780000E+001;1.673421525882391E+002;
3.616800000000000E+009;-4.924096697719193E+001;1.683430838163227E+002;
3.616805000000000E+009;-4.921101267053488E+001;1.682539646532968E+002;
3.616810000000000E+009;-4.915248189903254E+001;1.677986634016361E+002;
3.616815000000000E+009;-4.918354639026207E+001;1.675642539163466E+002;
3.616820000000000E+009;-4.912169003002983E+001;1.673886889345378E+002;
3.616825000000000E+009;-4.919052229434481E+001;1.676353715307419E+002;
3.616830000000000E+009;-4.934190757110077E+001;1.671683366982962E+002;
3.616835000000000E+009;-4.918784891643113E+001;1.673700786552022E+002;
3.616840000000000E+009;-4.920023939669871E+001;1.672047447213251E+002;
3.616845000000000E+009;-4.911300972998778E+001;1.671289303568202E+002;
3.616850000000000E+009;-4.917426925437096E+001;1.669606658960962E+002;
3.616855000000000E+009;-4.921426538579323E+001;1.671854553591294E+002;
3.616860000000000E+009;-4.919990217195452E+001;1.666756594226414E+002;
3.616865000000000E+009;-4.910081803022318E+001;1.668968564020686E+002;
3.616870000000000E+009;-4.921556544906746E+001;1.670213890571358E+002;
3.616875000000000E+009;-4.924589602589418E+001;1.667890860082050E+002;
3.616880000000000E+009;-4.917723194517049E+001;1.677925744021140E+002;
3.616885000000000E+009;-4.922855234974296E+001;1.669006284190406E+002;
3.616890000000000E+009;-4.920446420053772E+001;1.671646999993877E+002;
3.616895000000000E+009;-4.909123258633611E+001;1.670237521624160E+002;
3.616900000000000E+009;-4.921817110006636E+001;1.670308765173583E+002;
3.616905000000000E+009;-4.920580159239593E+001;1.665604491027665E+002;
3.616910000000000E+009;-4.922534870809529E+001;1.666156137508429E+002;
3.616915000000000E+009;-4.921421296980235E+001;1.665672411082570E+002;
3.616920000000000E+009;-4.909903673509415E+001;1.667770660629681E+002;
3.616925000000000E+009;-4.920496611649459E+001;1.665595347586162E+002;
3.616930000000000E+009;-4.920525714144398E+001;1.665812469583334E+002;
3.616935000000000E+009;-4.914819459069928E+001;1.664532103960168E+002;
3.616940000000000E+009;-4.919163950599869E+001;1.666522418827591E+002;
3.616945000000000E+009;-4.920191666029137E+001;1.668964264193434E+002;
3.616950000000000E+009;-4.923402177952232E+001;1.661529157132306E+002;
3.616955000000000E+009;-4.920784551964913E+001;1.664311064093320E+002;
3.616960000000000E+009;-4.915665848905978E+001;1.659691732541999E+002;
3.616965000000000E+009;-4.921191910395692E+001;1.663585606026645E+002;
3.616970000000000E+009;-4.923471562956532E+001;1.661349904395372E+002;
3.616975000000000E+009;-4.919185510106491E+001;1.662036949673582E+002;
3.616980000000000E+009;-4.921836496192719E+001;1.660467744581344E+002;
3.616985000000000E+009;-4.913466689953115E+001;1.661615616177145E+002;
3.616990000000000E+009;-4.926641015344188E+001;1.653525467482441E+002;
3.616995000000000E+009;-4.917164263401033E+001;1.660528566190914E+002;
3.617000000000000E+009;-4.923911100559604E+001;1.653249874306148E+002;
3.617005000000000E+009;-4.918098366330645E+001;1.660320379349755E+002;
3.617010000000000E+009;-4.925927576655039E+001;1.657196917210002E+002;
3.617015000000000E+009;-4.919386937760859E+001;1.653098122793694E+002;
3.617020000000000E+009;-4.922276200533516E+001;1.655440175354660E+002;
3.617025000000000E+009;-4.920155601833753E+001;1.657210636847093E+002;
3.617030000000000E+009;-4.923388855544410E+001;1.656511994741213E+002;
3.617035000000000E+009;-4.909781258123222E+001;1.655723183151006E+002;
3.617040000000000E+009;-4.915818084551128E+001;1.655220633144361E+002;
3.617045000000000E+009;-4.923201444480167E+001;1.658819634582249E+002;
3.617050000000000E+009;-4.915677603134226E+001;1.649425014117373E+002;
3.617055000000000E+009;-4.924663203950794E+001;1.647718029586968E+002;
3.617060000000000E+009;-4.910311111941633E+001;1.653378804022703E+002;
3.617065000000000E+009;-4.922150921844391E+001;1.652894942460839E+002;
3.617070000000000E+009;-4.920268004651256E+001;1.645545490204005E+002;
3.617075000000000E+009;-4.904390187883404E+001;1.652147736731684E+002;
3.617080000000000E+009;-4.917042742357079E+001;1.648834800867282E+002;
3.617085000000000E+009;-4.920348589818528E+001;1.653993351518295E+002;
3.617090000000000E+009;-4.915060805480281E+001;1.648286493108045E+002;
3.617095000000000E+009;-4.918644005916538E+001;1.649867179232202E+002;
3.617100000000000E+009;-4.924802857015455E+001;1.641351582065525E+002;
3.617105000000000E+009;-4.918749900337585E+001;1.643740320348444E+002;
3.617110000000000E+009;-4.910970752024625E+001;1.646040121761235E+002;
3.617115000000000E+009;-4.911977451861990E+001;1.644099565805300E+002;
3.617120000000000E+009;-4.922421157434052E+001;1.649124596939185E+002;
3.617125000000000E+009;-4.916932849278731E+001;1.639693366273203E+002;
3.617130000000000E+009;-4.914649306872825E+001;1.640642948647783E+002;
3.617135000000000E+009;-4.912021130460815E+001;1.641527871386845E+002;
3.617140000000000E+009;-4.928093318712853E+001;1.643451970820450E+002;
3.617145000000000E+009;-4.917048538711156E+001;1.641674479574069E+002;
3.617150000000000E+009;-4.911464118484376E+001;1.643703256383010E+002;
3.617155000000000E+009;-4.906236245882972E+001;1.640639814680375E+002;
3.617160000000000E+009;-4.919142627986324E+001;1.640849739305120E+002;
3.617165000000000E+009;-4.914783735993790E+001;1.642412154031730E+002;
3.617170000000000E+009;-4.914704656317068E+001;1.639648399112760E+002;
3.617175000000000E+009;-4.914546668267458E+001;1.640330734267623E+002;
3.617180000000000E+009;-4.923842065018438E+001;1.638196079302745E+002;
3.617185000000000E+009;-4.920953751842785E+001;1.641504981443162E+002;
3.617190000000000E+009;-4.911080616847004E+001;1.643742418648994E+002;
3.617195000000000E+009;-4.917454199633328E+001;1.636886533000880E+002;
3.617200000000000E+009;-4.915857087214410E+001;1.640218887257461E+002;
3.617205000000000E+009;-4.921667406522797E+001;1.633777469962676E+002;
3.617210000000000E+009;-4.915955001786499E+001;1.640525081501416E+002;
3.617215000000000E+009;-4.911871849996419E+001;1.636232204825669E+002;
3.617220000000000E+009;-4.917480798424797E+001;1.637478085759614E+002;
3.617225000000000E+009;-4.917176730778292E+001;1.637400225470718E+002;
3.617230000000000E+009;-4.914156533501750E+001;1.638677324944407E+002;
3.617235000000000E+009;-4.911534907029783E+001;1.633001134997207E+002;
3.617240000000000E+009;-4.910944855424756E+001;1.627852363949809E+002;
3.617245000000000E+009;-4.918294905164274E+001;1.636000422032757E+002;
3.617250000000000E+009;-4.918814929569763E+001;1.631735903259392E+002;
3.617255000000000E+009;-4.912434738386155E+001;1.634287902150046E+002;
3.617260000000000E+009;-4.913271397473675E+001;1.637038397833903E+002;
3.617265000000000E+009;-4.911244671916691E+001;1.636052311217703E+002;
3.617270000000000E+009;-4.923170625952790E+001;1.631184211368407E+002;
3.617275000000000E+009;-4.925838708230849E+001;1.629596920250832E+002;
3.617280000000000E+009;-4.919398179774723E+001;1.632999732914550E+002;
3.617285000000000E+009;-4.912265878647369E+001;1.626212712509304E+002;
3.617290000000000E+009;-4.914093443851625E+001;1.628538674236064E+002;
3.617295000000000E+009;-4.916873478865397E+001;1.628581946375367E+002;
3.617300000000000E+009;-4.920317176382780E+001;1.628261931362172E+002;
3.617305000000000E+009;-4.914075306158689E+001;1.625355453566630E+002;
3.617310000000000E+009;-4.921654933677009E+001;1.624260161867241E+002;
3.617315000000000E+009;-4.914306639899135E+001;1.628650614185023E+002;
3.617320000000000E+009;-4.918497273376146E+001;1.631641158255770E+002;
3.617325000000000E+009;-4.909820285970690E+001;1.625668439970284E+002;
3.617330000000000E+009;-4.912603366624366E+001;1.624989025462373E+002;
3.617335000000000E+009;-4.917030303821653E+001;1.623128109290903E+002;
3.617340000000000E+009;-4.913884375822241E+001;1.629139606556231E+002;
3.617345000000000E+009;-4.909181041996003E+001;1.623748627702852E+002;
3.617350000000000E+009;-4.917936042715311E+001;1.621400966253029E+002;
3.617355000000000E+009;-4.903763327964037E+001;1.621593275237129E+002;
3.617360000000000E+009;-4.919764382068153E+001;1.618158813468595E+002;
3.617365000000000E+009;-4.915970433366979E+001;1.622702563800091E+002;
3.617370000000000E+009;-4.924698900239388E+001;1.620845130227528E+002;
3.617375000000000E+009;-4.912556524323846E+001;1.622058591431537E+002;
3.617380000000000E+009;-4.917307311368249E+001;1.617115453013507E+002;
3.617385000000000E+009;-4.919404836519757E+001;1.616085554023748E+002;
3.617390000000000E+009;-4.911299492339089E+001;1.615592871128030E+002;
3.617395000000000E+009;-4.918076964866150E+001;1.615830605843444E+002;
3.617400000000000E+009;-4.907076784771216E+001;1.620642833780993E+002;
3.617405000000000E+009;-4.923271595000304E+001;1.617444902217528E+002;
3.617410000000000E+009;-4.912699012594310E+001;1.621342029403921E+002;
3.617415000000000E+009;-4.915520543566424E+001;1.610322185186574E+002;
3.617420000000000E+009;-4.918043306616373E+001;1.623083066481076E+002;
3.617425000000000E+009;-4.912660898832148E+001;1.616020490827712E+002;
3.617430000000000E+009;-4.918730791775520E+001;1.617163187613333E+002;
3.617435000000000E+009;-4.920384519751880E+001;1.612308091110569E+002;
3.617440000000000E+009;-4.915512472448795E+001;1.617153769712178E+002;
3.617445000000000E+009;-4.915148813959014E+001;1.617594220794709E+002;
3.617450000000000E+009;-4.914769006284311E+001;1.614020425109910E+002;
3.617455000000000E+009;-4.916110638826658E+001;1.613894209519920E+002;
3.617460000000000E+009;-4.917018554741615E+001;1.614302745521491E+002;
3.617465000000000E+009;-4.918415029783457E+001;1.604545511264041E+002;
3.617470000000000E+009;-4.890026609642274E+001;1.586436033643456E+002;
3.617475000000000E+009;-4.871606828140641E+001;1.606928277696043E+002;
3.617480000000000E+009;-4.910609237091503E+001;1.585439166309228E+002;
3.617485000000000E+009;-4.869227980191607E+001;1.614691860109444E+002;
3.617490000000000E+009;-4.915985509256395E+001;1.618896091678782E+002;
3.617495000000000E+009;-4.913548660198643E+001;1.626911566283179E+002;
3.617500000000000E+009;-4.893768293165770E+001;1.584899498092194E+002;
3.617505000000000E+009;-4.910699561048151E+001;1.620445827874045E+002;
3.617510000000000E+009;-4.933822614953318E+001;1.597816718319496E+002;
3.617515000000000E+009;-4.917390198519467E+001;1.582342320451361E+002;
3.617520000000000E+009;-4.894253504090860E+001;1.600578429632271E+002;
3.617525000000000E+009;-4.897341249595235E+001;1.630131833199233E+002;
3.617530000000000E+009;-4.894782155471124E+001;1.606946245539326E+002;
3.617535000000000E+009;-4.839621624147944E+001;1.604263972295634E+002;
3.617540000000000E+009;-4.913373493447114E+001;1.636972312296685E+002;
3.617545000000000E+009;-4.923856526293787E+001;1.603675243089180E+002;
3.617550000000000E+009;-4.935111813163087E+001;1.599049414919084E+002;
3.617555000000000E+009;-4.939698739723097E+001;1.592668451743215E+002;
3.617560000000000E+009;-4.892530461855537E+001;1.604302831792861E+002;
3.617565000000000E+009;-4.911871118963009E+001;1.603381499264604E+002;
3.617570000000000E+009;-4.877420844732336E+001;1.602226274386083E+002;
3.617575000000000E+009;-4.913198631771731E+001;1.586955943386017E+002;
